NIP;TIT;ANYCOM;ING_INGRESO;ING_NOTA;ING_CONV;ING_EST;ING_CUPO;CURSO_TITULADO;EDAD;SEXO;ESTUDIS_P;ESTUDIS_M;CRE_RECON_INI;NUMPRE
462177;156;2010;NLE;5,67;J;10;G;;17;V;3;3;0;1
460523;158;2010;NSA;10,574;J;10;G;;18;M;4;5;;3
460462;158;2010;NAP;9,942;J;10;G;2015;17;V;3;3;60;2
461123;156;2010;NAP;7,598;J;10;G;2014;18;M;5;4;60;2
460891;156;2010;NAP;9,21;J;10;G;2013;18;V;5;4;60;1
461165;156;2010;NAP;6,79;J;6;G;;18;V;5;5;0;2
461104;156;2010;NAP;10,01;J;10;G;2013;18;V;3;4;60;1
461062;156;2010;NAP;8,371;J;5;G;2014;21;V;2;4;48;1
460477;158;2010;NAP;9,991;J;5;G;2014;21;V;4;3;60;1
460474;158;2010;NAP;12,15;J;10;G;2013;17;M;4;3;60;1
460854;156;2010;NAP;9,557;J;5;G;2014;21;V;4;5;24;1
366766;158;2010;NAP;7;J;13;N;;51;V;3;3;6;1
478659;158;2010;;;;;;;17;V;3;3;;1
534198;158;2010;NAP;11,364;J;5;G;2013;25;M;5;5;60;1
460845;156;2010;NAP;9,224;J;10;G;2014;18;V;5;4;60;1
462164;156;2010;NLE;5,83;J;10;G;;19;V;4;4;24;1
461044;156;2010;NAP;7,886;J;5;G;;22;V;4;4;12,33;1
460807;156;2010;NAP;7,264;J;10;G;;18;V;4;4;0;1
461005;156;2010;NAP;7,712;J;10;G;;18;V;4;4;12;6
460502;158;2010;NAP;10,83;J;10;G;2013;19;M;5;5;60;1
439637;156;2010;NAP;7,42;J;10;G;;20;V;2;2;12;1
447585;156;2010;NLE;5,62;J;10;G;2015;18;V;4;3;18;1
382442;156;2010;NLE;5,26;J;10;G;;20;V;4;4;12;1
460365;158;2010;NAP;9,307;J;10;G;2013;19;V;3;2;54;1
461053;156;2010;NAP;6,092;J;10;G;2016;18;V;4;4;30;1
461029;156;2010;NAP;9,82;J;10;G;;18;V;5;3;30;1
461004;156;2010;NAP;11,032;J;10;G;2013;17;V;3;3;60;1
461031;156;2010;NAP;7,2;J;10;G;2015;18;V;4;4;36;1
460835;156;2010;NSA;6;J;5;G;;24;V;3;2;;1
315245;156;2010;NLE;5,75;J;10;G;;23;V;3;3;36;1
460286;158;2010;NAP;10,792;J;10;G;;17;V;4;3;60;1
272804;156;2010;NSA;11,436;S;5;G;;27;V;3;3;;1
460330;158;2010;NAP;10,267;J;10;G;2015;18;V;3;3;60;1
460883;156;2010;NAP;6,452;J;10;G;;19;V;3;4;6;1
461075;156;2010;NSA;6,712;J;10;G;;17;V;3;4;;2
461055;156;2010;NAP;9,324;J;10;G;;17;V;3;3;30;1
461054;156;2010;NSA;8,098;J;10;G;;18;M;5;4;;9
460983;156;2010;NAP;9,794;J;10;G;2013;17;V;3;3;60;1
460901;156;2010;NAP;9,58;J;10;G;2013;18;V;3;3;60,33;1
460934;156;2010;NAP;8,311;J;10;G;2014;18;V;1;3;54;1
460309;158;2010;NAP;5,302;J;10;D;;20;V;4;3;18;2
460937;156;2010;NAP;8,503;J;10;G;;18;V;3;4;60;1
466584;156;2010;NLE;6,595;S;10;G;;17;V;3;4;18;1
466099;156;2010;NAP;9,858;S;10;G;2014;18;V;4;4;54;1
466591;156;2010;NLE;8,466;S;10;G;2014;19;V;3;5;36;1
466583;156;2010;NLE;8,004;S;10;G;2013;18;V;4;4;60;1
466038;156;2010;NLE;6,616;S;10;G;2019;17;V;4;4;12;1
466089;156;2010;NAP;8,76;S;5;G;;24;V;5;3;0;1
466090;156;2010;NAP;6,675;S;5;G;;25;V;4;3;0;1
461167;156;2010;NSA;7,682;J;5;G;;26;V;3;3;;1
461090;156;2010;NAP;11;J;5;G;2013;19;V;4;4;60;1
460340;158;2010;NAP;10,928;J;10;G;2013;17;M;4;5;60;1
460880;156;2010;NAP;6,812;J;10;G;2014;17;V;5;3;24;1
460875;156;2010;NAP;7,168;J;10;G;2014;18;V;4;3;48;1
461021;156;2010;NSA;10,316;J;10;G;;18;V;4;5;;1
461036;156;2010;NAP;7,566;J;10;G;2013;17;V;3;3;60;1
461084;156;2010;NAP;6,48;J;10;G;2016;21;V;4;5;24;1
466585;156;2010;NLE;6,96;S;10;G;;18;V;4;4;12;1
298294;156;2010;NAP;6,63;S;10;G;;27;V;3;4;0;1
460869;156;2010;NAP;6,624;J;10;G;;18;V;4;3;48;2
462241;156;2010;NSA;7,843;J;5;G;;28;V;3;3;;1
439482;156;2010;NAP;6,75;J;10;G;;20;V;5;5;12;1
461171;156;2010;NAP;8,8;J;5;G;2015;19;V;4;4;60;1
460415;158;2010;NAP;9,72;J;10;G;2014;18;M;5;5;60;1
460436;158;2010;NAP;9,428;J;10;G;;18;M;5;5;60;1
460307;158;2010;NAP;10,618;J;10;G;2015;18;M;4;3;60;1
461066;156;2010;NAP;7,79;J;10;G;;18;V;3;3;12;1
461176;156;2010;NAP;6,11;J;10;G;;39;V;3;4;0;1
460384;158;2010;NAP;9,818;J;10;G;2015;17;V;5;5;60;2
460354;158;2010;NAP;9,288;J;10;G;2013;19;M;3;3;60;1
460382;158;2010;NAP;11,445;J;10;G;2015;18;M;4;5;42;3
461001;156;2010;NAP;9,125;J;10;G;2013;17;V;4;4;60;1
460439;158;2010;NAP;11,41;J;10;G;2013;24;M;3;3;60;1
461097;156;2010;NAP;8,58;J;5;G;;42;V;4;3;24;1
460387;158;2010;NAP;10,452;J;10;G;2013;17;V;5;5;60;1
460993;156;2010;NAP;7,067;J;5;G;;19;V;3;3;6;1
462170;158;2010;NLE;9,08;J;5;G;2013;21;V;3;3;60;1
461132;156;2010;NAP;9,341;J;5;G;2015;24;V;3;2;60;1
464476;158;2010;NLE;8,725;J;5;G;2015;26;M;3;4;48;1
439719;156;2010;NAP;6,58;J;10;G;;18;V;4;4;36;1
452853;158;2010;NAP;7;J;13;N;;58;V;3;3;6;1
460988;156;2010;NAP;7,136;J;10;G;2013;18;V;5;5;60;1
461177;156;2010;NSA;8,487;J;10;G;;18;V;3;4;;5
461169;156;2010;NAP;7,3;J;5;G;2013;29;V;4;3;54;1
441207;158;2010;NAP;13,21;J;10;G;2015;19;V;4;4;60;1
461000;156;2010;NAP;7,828;J;10;G;;18;V;5;4;0;4
460349;158;2010;NAP;9,477;J;10;G;2013;17;M;4;3;54;1
461093;156;2010;NSA;8,867;J;5;G;;34;V;4;4;;1
461107;156;2010;NSA;6,46;J;10;G;;19;V;3;3;;6
460999;156;2010;NAP;7,218;J;10;G;2013;18;V;5;4;60;1
462246;156;2010;NLE;7,17;J;5;G;2015;23;M;3;3;42;4
461074;156;2010;NAP;10,614;J;5;G;;19;V;3;3;18;1
460467;158;2010;NAP;10,558;J;10;G;2014;18;M;4;5;60;1
461111;156;2010;NAP;10,574;J;10;G;2013;18;V;3;5;60;1
460953;156;2010;NSA;6,414;J;10;G;;18;M;4;3;;8
462181;156;2010;NLE;5,654;J;10;G;;18;V;5;3;18;1
462172;158;2010;NLE;9,052;J;10;G;;18;V;5;4;18;1
543006;158;2010;NAP;10,91;J;5;G;;19;M;3;5;60;1
460423;158;2010;NAP;11,216;J;10;G;2013;18;M;5;5;60;4
7828;156;2010;NAP;6,2;J;4;T;;30;M;4;3;60;1
462240;156;2010;NLE;5;J;10;G;;19;M;3;3;24;1
460862;156;2010;NAP;7,834;J;10;G;2013;17;V;4;4;60;1
460812;156;2010;NAP;8,475;J;5;G;2013;23;V;3;4;48;1
460848;156;2010;NAP;6,122;J;10;G;;22;V;4;4;18;1
439479;156;2010;NAP;7,03;J;10;G;2018;19;V;4;3;30;1
460394;158;2010;NAP;10,204;J;10;G;2014;17;V;5;5;60;6
460959;156;2010;NAP;7,75;J;5;G;;25;V;2;2;0;1
414683;156;2010;NAP;6,51;J;10;G;;25;V;5;5;0;1
327439;156;2010;NSA;8,62;J;10;G;;23;V;4;4;;1
378946;156;2010;NAP;6,3;J;10;G;2015;21;M;3;3;60;1
461051;156;2010;NAP;6,216;J;10;G;;17;V;3;3;36;1
459243;156;2010;NLE;5,587;J;11;G;;18;V;4;5;18;1
448517;156;2010;NLE;5,83;J;10;G;2016;19;V;4;4;12;1
460833;156;2010;NAP;8,371;J;5;G;;20;V;5;5;6;1
461179;156;2010;NAP;9,967;J;5;G;;20;V;2;4;18;1
461042;156;2010;NAP;6,254;J;10;G;;19;V;3;3;18;2
460292;158;2010;NAP;9,91;J;10;G;2014;18;M;5;5;60;1
460395;158;2010;NAP;9,98;J;10;G;2014;18;V;5;3;60;1
460826;156;2010;NAP;7,51;J;10;G;2014;18;V;4;3;24;1
462169;158;2010;NLE;9,082;J;10;G;;18;M;5;5;6;1
461178;156;2010;NSA;6,59;J;7;M;;31;M;3;3;;5
460932;156;2010;NAP;7,05;J;5;G;;22;V;2;3;6;1
462159;156;2010;NLE;5,856;J;10;G;;20;V;5;5;24;1
460334;158;2010;NAP;10,476;J;10;G;2013;17;V;3;3;60;1
460894;156;2010;NAP;6,626;J;10;G;;19;V;5;4;36;2
460877;156;2010;NAP;8,284;J;10;G;2014;17;V;4;4;60;1
460321;158;2010;NLE;5,425;J;7;M;;25;V;3;3;6;1
461163;156;2010;NAP;6,84;J;5;G;;22;V;5;3;12;1
460342;158;2010;NAP;10,538;J;10;G;2013;18;V;4;4;60;2
386618;156;2010;ASA;5,74;S;10;G;;29;V;1;1;6;1
461025;156;2010;NAP;6,418;J;10;G;2014;18;V;2;4;24;2
460374;158;2010;NAP;10,182;J;5;G;2019;21;V;3;3;60;1
460987;156;2010;NAP;6,633;J;5;G;;21;V;3;4;0;1
460329;158;2010;NAP;9,302;J;10;G;2013;18;M;4;4;60;1
460928;156;2010;NAP;7,275;J;5;G;;39;V;5;4;0;1
461162;156;2010;NAP;7,5;J;5;G;;22;V;5;4;6;1
460871;156;2010;NAP;9,186;J;10;G;2017;18;V;3;3;30;1
447792;156;2010;NAP;7,104;S;5;G;;24;V;5;5;0;1
442967;156;2010;NAP;5,55;S;10;G;2017;21;V;5;4;36;1
334427;156;2010;NAP;7,8;S;5;G;;23;M;4;4;0;1
460910;156;2010;NSA;10,675;J;5;G;;23;V;3;3;;1
462200;156;2010;NLE;5,432;J;10;G;2016;18;V;4;4;6;1
461172;156;2010;NAP;6,83;J;10;G;;24;V;3;3;0;1
386681;156;2010;NLE;5,45;J;10;G;2014;24;V;3;4;60;1
461170;156;2010;NAP;10,714;J;5;G;;27;V;3;2;0;1
460917;156;2010;NAP;10,37;J;10;G;2013;18;V;4;5;60;1
460876;156;2010;NAP;10,292;J;10;G;2014;17;V;4;4;60;1
462214;156;2010;NLE;5,34;J;10;G;;20;M;4;5;0;1
462185;156;2010;NSA;5,58;J;10;G;;21;V;4;4;;3
380752;156;2010;NAP;5,02;S;11;G;;22;M;5;5;0;1
460893;156;2010;NSA;8,224;J;10;G;;18;V;5;5;;8
462247;156;2010;NSA;6,636;J;5;G;;21;V;3;4;;1
461061;156;2010;NAP;8,45;J;5;G;;23;V;4;5;12;1
460900;156;2010;NAP;7,5;J;5;G;;22;V;3;4;0;3
459763;156;2010;NLE;5,363;J;10;G;;18;V;5;4;6;1
460480;158;2010;NAP;11,04;J;10;G;;21;M;5;5;60;1
460946;156;2010;NAP;7,118;J;10;G;;20;V;5;4;30;1
461120;156;2010;NAP;6,952;J;10;G;;18;V;3;3;6;10
460867;156;2010;NAP;9,657;J;5;G;;20;V;4;4;60;1
460357;158;2010;NAP;9,81;J;11;G;;19;M;5;5;30;3
460427;158;2010;NAP;9,272;J;10;G;2014;18;V;4;4;60;1
460429;158;2010;NAP;9,404;J;10;G;2014;17;V;4;5;60;1
460524;158;2010;NAP;11,9;J;10;G;2013;18;M;3;3;60;1
460469;158;2010;NAP;9,455;J;10;G;;17;V;3;3;42;1
461149;156;2010;NAP;7,16;J;5;G;2013;21;V;3;4;60;1
462171;156;2010;NLE;5,734;J;10;G;;18;V;3;4;30;9
460857;156;2010;NAP;9,51;J;5;G;;23;V;3;3;6;2
462168;156;2010;NLE;5,786;J;10;G;;19;M;3;3;12;8
448417;156;2010;NLE;5,62;J;10;G;;18;V;5;4;30;1
460853;156;2010;NAP;9,775;J;5;G;2015;22;V;2;3;36;1
460428;158;2010;NAP;10,498;J;10;G;2013;18;M;3;4;60;1
456548;156;2010;NAP;6,32;J;10;G;;19;V;4;4;6;1
460967;156;2010;NAP;7,9;J;5;G;;21;V;4;2;30;1
460966;156;2010;NAP;8,904;J;5;G;2015;21;V;5;5;48;1
328717;158;2010;NAP;9,84;J;10;G;2013;22;V;4;3;60;1
452577;158;2010;NAP;5,938;J;7;M;2014;25;V;5;4;60;1
460842;156;2010;NSA;9,05;J;5;G;;20;V;2;4;;1
460283;158;2010;NAP;11,882;J;10;G;2013;17;V;4;5;60;1
460413;158;2010;NAP;10,04;J;10;G;;18;M;4;4;0;2
461180;156;2010;NAP;8,3;J;5;G;;25;V;3;3;6;1
461150;156;2010;NAP;8,907;J;10;G;2013;18;V;5;5;60;1
460976;156;2010;NAP;6,856;J;10;G;;18;V;3;5;0;1
417199;156;2010;NLE;5,11;J;10;G;;21;V;5;4;0;1
439601;156;2010;NAP;9,64;J;10;G;;20;V;5;5;6;1
460968;156;2010;NSA;8,148;J;10;G;;18;V;4;5;;4
386704;156;2010;NLE;5,54;J;10;G;;22;V;3;3;0;1
460828;156;2010;NAP;7,684;J;10;G;;18;V;5;4;12;1
461032;156;2010;NAP;8,17;J;5;G;;22;V;3;3;30;1
243162;156;2010;NSA;6,9;J;4;T;;29;V;4;3;;1
461182;156;2010;NAP;10,9;J;5;G;2013;19;V;4;3;60,33;1
461110;156;2010;NAP;7,704;J;10;G;2013;17;V;5;5;60;1
460844;156;2010;NAP;7,398;J;10;G;;18;V;3;4;0;3
460295;158;2010;NAP;9,7;J;10;G;2014;17;M;3;3;60;1
461030;156;2010;NAP;7,622;J;10;G;2013;18;V;3;3;60;1
460817;156;2010;NAP;8,856;J;10;G;2013;17;V;5;4;60;1
461181;156;2010;NAP;7,92;J;5;G;;30;V;3;4;12;1
448411;156;2010;NLE;5,67;J;10;G;;18;V;3;4;12;1
440698;156;2010;NAP;6,6;J;5;G;2013;24;V;3;3;48;1
460837;156;2010;NAP;5,413;J;7;M;;33;V;3;3;0;1
466100;156;2010;NAP;6;S;5;G;;31;V;4;3;0;1
464614;158;2010;NLE;8,876;J;10;G;2014;17;V;5;4;54;1
460936;156;2010;NAP;8,034;J;10;G;2013;17;M;4;3;60;1
466085;156;2010;NAP;8,867;S;5;G;;28;V;3;1;0;1
460985;156;2010;NAP;6,621;J;10;G;;18;V;5;5;30;1
460303;158;2010;NAP;12,02;J;10;G;2014;18;M;4;4;60;1
460317;158;2010;NAP;11,364;J;5;G;2013;19;M;3;4;60;1
460892;156;2010;NAP;5,994;J;10;G;;18;V;3;3;30;1
460343;158;2010;NAP;9,758;J;10;G;2013;17;M;3;3;54;1
466088;156;2010;NAP;8,38;S;10;G;;25;V;5;5;0;1
466074;156;2010;NAP;5,59;S;10;G;;18;V;3;3;30;1
448431;156;2010;NSC;5,16;S;10;G;;20;V;3;5;24;1
460491;158;2010;NAP;9,372;J;10;G;2015;17;M;4;5;60;1
460912;156;2010;NAP;7,72;J;10;G;;18;V;3;3;0;2
460914;156;2010;NAP;7,775;J;5;G;;22;V;3;4;0;1
461105;156;2010;NAP;8,184;J;10;G;2014;18;M;4;5;60;1
460992;156;2010;NAP;7,471;J;10;G;2015;17;V;5;5;30;1
460897;156;2010;NAP;7,19;J;10;G;;17;V;4;5;24;1
459679;156;2010;NLE;5,386;J;10;G;;19;M;3;4;18;1
461024;156;2010;NSA;7,646;J;10;G;;18;V;2;5;;4
461082;156;2010;NAP;8,95;J;5;G;;25;V;2;2;60;1
466593;156;2010;NLE;6,484;S;10;G;2017;19;V;5;3;12;1
461022;156;2010;NAP;6,613;J;10;G;;18;V;5;5;18;3
466728;156;2010;NLE;5,116;S;10;G;;19;V;4;3;0;1
460886;156;2010;NAP;7,966;J;10;G;2013;18;V;5;4;60;1
461009;156;2010;NSA;9,642;J;10;G;;17;V;4;5;;2
461130;156;2010;NAP;9,8;J;5;G;2016;22;V;5;5;24;1
466103;156;2010;NAP;9,674;S;10;G;;19;V;4;5;6;1
460919;156;2010;NAP;8,03;J;10;G;;18;M;4;3;18;1
466179;156;2010;NLE;5,29;S;10;G;;19;V;4;4;6;1
466582;156;2010;NLE;7,19;S;10;G;2014;18;V;3;3;60;1
464505;158;2010;NLE;8,644;J;10;G;2014;18;M;5;5;60;1
461086;156;2010;NAP;9,53;J;10;G;;21;V;4;5;24;1
461023;156;2010;NAP;8,478;J;10;G;2014;17;V;5;5;36;1
461094;156;2010;NAP;9,3;J;5;G;2015;21;V;4;3;48;1
462205;156;2010;NLE;5,396;J;10;G;2015;17;M;4;4;48;1
461106;156;2010;NAP;9,542;J;10;G;2013;18;V;3;4;60;1
460873;156;2010;NAP;10,636;J;10;G;2013;18;V;5;3;60,33;1
461096;156;2010;NSA;7,257;J;5;G;;20;V;3;5;;3
272814;158;2010;;6,81;J;4;T;;26;M;3;3;;2
460375;158;2010;NAP;10,142;J;10;G;2015;18;V;5;4;60;2
460511;158;2010;NAP;10,08;J;5;G;2019;26;V;4;4;60;1
460979;156;2010;NAP;6,048;J;10;G;;17;M;5;5;6;1
461019;156;2010;NSA;7,583;J;5;G;;36;V;5;4;;2
460881;156;2010;NAP;6,464;J;10;G;2013;18;V;3;3;60;1
460935;156;2010;NAP;9,944;J;10;G;2015;17;V;4;5;54;1
415428;158;2010;NAP;9,72;J;10;G;2016;19;V;5;5;60;1
461113;156;2010;NAP;8,498;J;10;G;;18;V;3;4;42;1
461077;156;2010;NAP;9,262;J;5;G;2013;24;V;3;3;60;1
461147;156;2010;NAP;8,99;J;5;G;;23;V;3;4;36;1
461134;156;2010;NSA;8,24;J;10;G;;19;V;5;3;;6
460476;158;2010;NAP;10,782;J;10;G;2014;17;M;3;3;60;1
439751;156;2010;NAI;7,54;J;10;G;;24;V;3;5;6;
671271;156;2010;NLE;6,08;S;10;G;;18;V;4;4;;
439761;156;2010;NAI;6,5;J;5;G;;23;V;2;3;36;
293162;156;2010;NAI;5;J;6;G;;26;V;5;5;6;
439120;158;2010;NSC;7,14;J;10;G;2017;20;V;5;4;60;
439523;156;2010;NAI;7,08;J;5;G;;20;V;4;4;12;
356997;156;2010;NAI;5,44;J;10;G;2014;21;V;4;4;24;
466083;156;2010;NAP;5,78;S;11;G;;20;M;5;4;0;
379017;156;2010;NAI;5,67;J;2;G;;27;V;3;3;18;
2260;156;2010;NSA;;;;;;52;M;4;4;;
414715;156;2010;NAI;6,49;J;10;G;2015;20;V;3;3;30;
470033;156;2010;NUE;;;;;;22;M;;;0;
439611;156;2010;NAI;7,29;J;5;G;2015;27;V;3;3;42;
439762;156;2010;NAI;5,58;J;10;G;2016;18;V;3;4;60;
445249;158;2010;NAI;6,02;J;10;G;2016;19;V;4;5;60;
439538;156;2010;NAI;6,06;J;10;G;;19;V;3;3;42;
439476;156;2010;NAD;5,31;J;10;G;;22;V;4;4;12;
470029;156;2010;NAP;6,22;J;6;G;;22;V;5;4;0;
439587;156;2010;NAI;6,64;J;5;G;2016;22;V;3;3;48;
439473;156;2010;NAI;7,43;J;5;G;2013;21;V;3;4;48;
439668;156;2010;NAI;5,52;J;10;G;;20;V;4;5;12;
439747;156;2010;NAI;6,23;J;10;G;;20;V;5;3;36;
439495;156;2010;NAI;6,6;J;5;G;2015;22;V;2;2;42;
353912;156;2010;NAI;5,12;J;5;G;;25;V;3;3;12;
439682;156;2010;NAI;6,09;J;10;G;2013;18;M;3;4;60;
439439;156;2010;NSC;7,43;J;5;G;;25;V;3;4;18;
447785;156;2010;NAI;6,29;S;5;G;;27;V;3;3;12;
439754;156;2010;NAI;5,61;J;10;G;;18;V;4;3;60;
368682;156;2010;NAI;6,83;J;6;G;2013;23;M;5;4;48;
439450;156;2010;NAI;6,19;J;10;G;2017;18;V;4;4;48;
443065;158;2010;NAI;6,65;J;10;G;;18;M;3;4;30;
439445;156;2010;NAI;7,84;J;10;G;2013;19;V;5;4;60;
420371;156;2010;NAI;5,16;J;10;G;;21;V;5;3;24;
439673;156;2010;NAI;6,14;J;5;G;2013;22;V;3;3;60;
447801;156;2010;NAD;6;J;5;G;;22;V;4;4;12;
439645;156;2010;NSC;6,5;J;5;G;;21;V;4;4;12;
447788;156;2010;NSC;5,8;S;10;G;;22;V;4;4;0;
439560;156;2010;NAI;6,3;J;2;G;;34;V;3;3;24;
443036;158;2010;NAI;6,96;J;10;G;2014;19;V;5;5;60;
439441;156;2010;NAI;7,03;J;7;M;;37;V;4;2;48;
439646;156;2010;NAI;5,57;J;10;G;;18;M;4;4;42;
42216;156;2010;NAI;5,97;J;2;G;;34;V;3;3;6;
439460;156;2010;NAI;6,73;J;10;G;2016;19;V;5;5;48;
439694;156;2010;NAI;6,49;J;10;G;2013;18;V;4;4;60;
466902;156;2010;NSC;6,86;J;10;G;;24;M;5;4;42;
439608;156;2010;NAI;5,39;J;10;G;2016;21;V;3;3;60;
448470;156;2010;NAI;5,32;S;10;G;;20;V;4;4;42;
328695;156;2010;NAI;6,03;J;10;G;;23;V;5;4;18;
439451;156;2010;NAI;6,5;J;10;G;2016;19;V;3;4;60;
420496;156;2010;NAI;5,54;J;11;G;;25;M;4;4;64,83;
439659;156;2010;NSC;5,51;J;10;G;;20;M;3;4;12;
460896;156;2010;NAP;6,434;J;10;G;;17;M;3;4;36;
378863;156;2010;NAI;7,63;J;5;G;;23;V;5;5;60;
415444;156;2010;NAI;7,21;J;11;G;2014;19;V;5;5;60;
439565;156;2010;NAI;5,91;J;7;M;2014;28;V;3;3;64,5;
439501;156;2010;NAI;7,36;J;5;G;2013;35;V;3;3;60;
63821;156;2010;NAI;6,27;J;2;G;2013;30;V;4;4;60;
443064;158;2010;NAI;6,65;J;10;G;;18;V;4;4;6;
439514;156;2010;NAI;6,02;J;10;G;2014;20;V;5;5;48;
439778;156;2010;NAI;6,24;J;10;G;;19;V;4;4;18;
414573;156;2010;NSC;5,12;J;10;G;;22;V;5;4;12;
439671;156;2010;NAI;5,3;J;10;G;;20;V;3;3;30;
439644;156;2010;NAI;5,89;J;10;G;;18;V;3;3;12;
342151;156;2010;NAI;6,29;J;5;G;2017;29;V;3;3;60;
178511;156;2010;NAI;6,92;J;5;G;;33;V;2;3;30;
256349;156;2010;NAD;5,28;J;2;G;;31;V;5;4;0;
439087;158;2010;NAI;7,22;J;10;G;2018;19;M;4;2;60;
348868;156;2010;NSC;6,11;S;10;G;2016;21;V;5;4;42;
415390;156;2010;NSA;6,04;J;10;G;;20;V;4;3;;
443251;156;2010;NAD;5,87;J;10;G;2014;19;V;4;3;60;
378888;156;2010;NAI;6,19;J;10;G;;21;V;5;4;48;
439710;156;2010;NAI;5,98;J;10;G;2016;19;V;3;3;60;
414535;156;2010;NAD;5,84;J;10;G;;21;V;5;5;6;
414571;156;2010;NAD;5,75;S;10;G;;21;V;5;4;30;
439507;156;2010;NAD;5,73;J;5;G;;22;V;2;4;18;
439469;156;2010;NAI;6,91;J;10;G;2014;19;M;4;4;60;
439542;156;2010;NAI;6,17;J;10;G;;19;V;5;5;36;
463386;156;2010;NUE;;;;;;23;V;;;25,5;
414043;156;2010;NAI;5,76;J;10;G;2017;20;V;5;4;60;
439580;156;2010;NAI;6,04;J;10;G;2015;19;V;3;3;60;
447805;156;2010;NAI;6,2;S;10;G;;19;V;5;5;18;
439620;156;2010;NAI;5,93;J;10;G;2013;19;V;5;5;60;
439582;156;2010;NAI;6,34;J;10;G;2014;19;V;5;3;54;
465056;156;2010;NUE;;;;;;22;V;;;37,5;
439656;156;2010;NAI;6,43;J;5;G;;25;V;3;3;24;
460952;156;2010;NAP;6,283;J;11;G;;20;M;5;5;0;
410733;156;2010;NAI;7,3;J;2;G;2013;30;V;5;4;60;
465773;158;2010;NSC;5,6;J;7;M;;32;M;3;3;0;
442897;156;2010;NAD;5,8;J;10;G;;19;M;4;4;6;
379499;158;2010;NAI;8,36;J;10;G;2014;20;M;4;4;58,5;
439508;156;2010;NAD;5,1;J;10;G;;20;V;3;4;24;
438967;158;2010;NAI;7,59;J;10;G;2013;19;M;3;5;60;
430220;156;2010;NAI;;;;;;26;M;3;4;48;
443060;158;2010;NSC;6,67;J;11;G;;19;V;5;5;0;
439714;156;2010;NAI;6,13;J;10;G;2014;18;V;3;4;60;
501152;158;2010;NAP;11,334;J;10;G;2015;18;M;5;5;60;
415452;156;2010;NAI;6,39;J;10;G;;20;V;5;4;60;
439452;156;2010;NAI;7,09;J;10;G;2014;18;V;5;3;60;
447710;156;2010;NAI;5,81;S;10;G;;19;V;4;5;36;
439636;156;2010;NAI;5,81;J;10;G;2014;18;V;4;4;60;
386453;156;2010;NAI;5,26;S;10;G;;22;V;3;4;18;
45529;156;2010;NAI;7,6;J;5;G;;35;V;5;3;48;
439700;156;2010;NAI;8,04;J;10;G;2013;19;M;3;3;60;
24442;156;2010;NAI;5,12;J;2;G;2019;32;V;3;3;52,5;
439716;156;2010;NAI;9;J;5;G;2014;22;V;4;4;58,5;
439520;156;2010;NAD;6,84;J;10;G;2015;21;V;5;4;36;
447787;156;2010;NSC;5,51;J;5;G;;24;V;3;3;12;
443170;156;2010;NSC;5,23;J;10;G;2014;18;V;5;3;48;
438912;158;2010;NAI;7,09;J;10;G;2013;18;V;5;5;60;
448410;156;2010;NAD;6,26;S;10;G;;19;V;4;4;30;
326867;158;2010;;;;;;;23;M;4;4;;
380384;156;2010;NAI;6;J;5;G;;26;V;2;2;24;
694647;156;2010;NLE;5,62;J;11;G;;20;V;3;4;;
439462;156;2010;NSC;6,06;J;10;G;;18;V;4;4;6;
439461;156;2010;NAI;6,13;J;10;G;;18;V;4;3;18;
464831;156;2010;NUE;;;;;;26;V;;;18;
439564;156;2010;NAI;5,86;J;5;G;2013;22;V;4;4;60;
447654;156;2010;NAI;5,13;S;10;G;;21;V;3;4;6;
415469;156;2010;NAI;5,84;J;10;G;2016;19;V;5;5;24;
439629;156;2010;NSC;5,23;J;10;G;;19;V;4;4;30;
465314;156;2010;NSC;9,728;J;6;G;;20;V;3;3;60;
353707;156;2010;NAD;6;J;10;G;;22;V;3;3;0;
439459;156;2010;NSC;6,83;J;5;G;;22;V;4;3;12;
439577;156;2010;NAI;6,8;J;10;G;;19;V;4;3;54;
448427;156;2010;NAI;5,8;S;10;G;2014;18;V;3;4;48;
416916;156;2010;NAD;5,79;J;10;G;;19;V;3;4;24;
439965;156;2010;NAI;5,73;J;10;G;2017;19;V;3;3;60;
447803;156;2010;NAI;6,71;S;10;G;2014;19;V;3;4;60;
439489;156;2010;NAI;6,07;J;10;G;2016;19;V;4;3;36;
378894;156;2010;NAI;6,1;J;10;G;2014;20;V;3;5;60;
448428;156;2010;NAI;5,36;S;10;G;;18;V;3;3;42;
415495;156;2010;NAI;6,02;J;10;G;;21;V;4;4;30;
386508;156;2010;NAI;5,25;S;10;G;2016;20;V;3;3;42;
316702;156;2010;NAI;5,15;J;10;G;;25;V;4;3;12;
443081;158;2010;NAI;6,4;J;10;G;;19;M;3;3;48;
386587;156;2010;NAI;5,77;S;10;G;2013;21;V;3;4;60;
439648;156;2010;NAI;6,02;J;10;G;;19;V;4;4;42;
439013;158;2010;NAI;7,06;J;10;G;;21;V;4;4;60;
439766;156;2010;NAI;5,07;J;10;G;;21;V;4;3;52,5;
415450;156;2010;NAI;6,85;J;10;G;;19;V;3;3;64,5;
415466;156;2010;NAI;5,95;J;11;G;;20;V;5;5;18;
439487;156;2010;NAE;5,87;J;10;G;;18;M;5;5;36;
